Country Name,Country Code,Indicator Name,Indicator Code,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United States,USA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.763796667,-1.323999555,0.046296529,-0.791448803,-1.23616054,-1.669252924,-1.486449358,-1.544967362,-1.640613779,-2.372739072,-2.97598257,-3.920884616,-3.724075261,-4.173341502,-4.558977694,-5.204852243,-5.745982671,-5.91102091,-5.088727357,-4.715859904,-2.622836322,-2.870641454,-2.918620653,-2.572368474,-2.010907971,-2.101176172,-2.23255849,-2.106997251,-1.874424271,-2.129357148,-2.052599286,-2.819530131,-3.678828768,-3.931396652,-3.309017035
United States,USA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.90364756,1.005174452,0.800080674,0.901335163,1.207250678,1.234898938,1.440623246,1.276086253,1.41508906,1.928318756,2.569624964,1.818075043,1.38009809,1.637690834,1.704000803,3.061291642,0.403330052,2.054209366,3.61946765,2.326243806,2.15910729,2.324597476,2.798868596,2.320909907,2.32689637,2.200851674,1.651110611,1.594343989,2.087552879,-0.632826949,0.534012781,1.324071013,1.449324196,1.50912201,1.659607027
United States,USA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,7.21679E+11,7.593E+11,7.34627E+11,7.65601E+11,8.23907E+11,9.51148E+11,1.08015E+12,1.15947E+12,1.28694E+12,1.35686E+12,1.5249E+12,1.80363E+12,1.66386E+12,1.69565E+12,1.84211E+12,2.16521E+12,2.50015E+12,2.88146E+12,3.12439E+12,3.27016E+12,2.52525E+12,2.92871E+12,3.28711E+12,3.36711E+12,3.37602E+12,3.52218E+12,3.41128E+12,3.38108E+12,3.64891E+12,3.96875E+12,3.99758E+12,3.59013E+12,4.34838E+12,5.05264E+12,5.1664E+12
United States,USA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,2.799726856,3.722274157,4.337552743,4.355426927,4.664258994,5.022731542,5.373735945,5.442150115,5.566636337,6.390998251,11.1195824,12.55199634,14.72270512,15.90721221,16.24818698,16.56199997,16.23236031,19.00461167,20.99645882,20.91097112,21.80541344,20.77351358,19.33503423,18.62882258,17.64823344,17.44793151,16.65328811,16.74832875,16.43384234,15.05720759,16.10962792,22.1450576,19.42786545,16.77928874,17.01388007
United States,USA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,4.070668146,4.452852388,4.591654381,4.551825392,4.515263337,4.576083442,4.720089626,4.856423574,4.920354898,4.892992984,4.929202801,5.062476149,4.78240782,4.772008841,4.801461186,5.19875428,5.297197366,5.590911364,6.087530195,6.509471788,6.42350253,6.767871371,7.069724018,7.102467889,7.020752656,7.088392878,6.929279494,6.894581219,7.100416875,6.927315332,6.897773123,5.5968147,5.826800007,6.459563485,6.486576573
United States,USA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.34,68.39,67.32,73.34,67.26,76.99,71.5,76.5,79.11,80.09,81.01,83.01,81.64,80.45,83.12,87.94,85.66,84.46,89.61,91.21,93.04,92.24,91.37,90.89,95.8,98.13,97.01,104.86,101.95,103.19,99.64,103.12,104.57,100.86,
United States,USA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,8943709.995,,,,,,,,,,8923738.702,,,,,,,,,,,,,,,8903098.427,,,,,,,,
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,,33.02230821,33.03416545,33.04602269,33.05787993,33.06973718,33.08159442,33.09345166,33.1053089,33.11716614,33.12902338,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.41308372,33.46966575,33.52624777,33.6360635,33.69273522,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.89972254,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641,,
United States,USA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,3868.453742,,,,,,,,,,4371.434474,,,,,,,,,,,,,,,5003.992407,,,,,,,,
United States,USA,Land under cereal production (hectares),AG.LND.CREL.HA,63533008,65700000,62131075,65890404,60273827,64017419,59766550,64881026,63803406,61556513,58461970,58526104,55166824,53570702,57813092,56782664,56805877,52861862,61919594,60985598,57937341,57483702,56668632,60253274,59486800,57979030,58124740,58445763,53164294,53649186,52573274,53196698,54729333,50911502,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.61533624,46.61533624,46.61533624,46.44948771,46.17860543,45.98109392,45.87191122,45.45341392,45.29826531,45.26583804,45.18930097,45.23058486,45.2900702,45.08487304,45.08032159,45.07580289,45.0712951,45.06684188,45.06234501,44.92002116,44.7062669,44.49251264,44.27875838,44.06499907,44.12468215,44.18436018,44.24402728,44.30370531,44.36336735,44.36336735,44.36336735,44.36336735,44.36336735,,
United States,USA,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Voice and Accountability: Standard Error,VA.STD.ERR,,,,,,,,0.20805575,,0.213555023,,0.202215627,,0.187490851,0.186603338,0.175457552,0.168726221,0.139394224,0.139338657,0.140368029,0.139531121,0.139664069,0.134281918,0.129382625,0.128571302,0.139295608,0.142028704,0.140081316,0.13799043,0.139258251,0.13209264,0.14012751,0.140627921,0.137632281,0.132822663
United States,USA,Voice and Accountability: Number of Sources,VA.NO.SRC,,,,,,,,7,,7,,8,,9,9,9,10,14,14,14,14,14,15,15,14,12,12,12,13,13,12,11,11,11,11
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,29.89913516,28.41928061,24.36264469,22.61947752,20.62491616,20.1742507,20.18863537,20.48439822,21.39044804,22.4192942,19.26596996,18.48426993,18.68539393,19.49397616,19.90146141,20.5789833,21.84598784
United States,USA,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,27.08860532,30.96743252,31.43338752,33.38752771,32.85379093,37.07843632,38.91613328,41.60019731,45.86681425,45.39801814,46.30705932,52.03863082,48.52345864,46.12776677,48.23535268,54.23200296,59.96929797,68.28071221,76.4155626,85.68253823,70.2823465,85.08709265,98.66467645,102.8704644,105.1259234,107.8505179,100,96.56845107,102.9083993,110.7422525,109.3565354,94.83304032,116.7531517,,
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1.014423484,1.029222672,1.131910775,1.197522444,1.008959507,0.858149147,0.919915406,0.963990094,0.891028353,0.975648105,0.809895294,0.7567989,0.921950792,0.855413953,0.942218206,1.038961675,1.129615131,1.159490448,1.228220764,1.414461742,1.402881986,1.322358688,1.414469088,1.440754855,1.505953572,1.561356691,1.169929946,0.91883613,0.897249434,0.937106555,0.942658987,0.930908983,,,
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.60241455,0.597744581,0.612802072,1.197857854,1.599543755,1.234149475,1.14400682,1.267718281,1.230007954,1.223134594,0.962285373,0.950272422,0.977297661,1.025784163,0.941057652,1.033107749,1.158576503,1.273493476,1.528833997,1.93385226,1.492009726,1.574736397,1.899412622,1.831104889,1.833245327,1.717897063,1.312902075,1.335903081,1.36399485,1.331849385,1.320032292,1.32663374,,,
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,3.63812E+11,3.93592E+11,4.2173E+11,4.48163E+11,4.64773E+11,5.12627E+11,5.84743E+11,6.25073E+11,6.89182E+11,6.82138E+11,6.95797E+11,7.81918E+11,7.291E+11,6.93103E+11,7.24771E+11,8.14875E+11,9.01082E+11,1.02597E+12,1.1482E+12,1.28744E+12,1.05604E+12,1.2785E+12,1.48251E+12,1.5457E+12,1.57959E+12,1.62053E+12,1.50257E+12,1.45101E+12,1.54627E+12,1.66398E+12,1.64316E+12,1.42494E+12,1.7543E+12,2.06516E+12,2.01954E+12
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.465682016,3.462913315,3.674206933,3.137254902,3.561770841,3.710855466,4.132454166,4.52064259,5.269455978,5.958351006,10.76811304,11.36266863,11.21004053,12.23859519,13.67287489,15.059299,15.14740691,16.33417107,17.87200071,17.90069503,17.61993943,18.00989633,18.57352146,18.31926407,17.98386958,18.51981946,17.54293249,17.51291109,18.43412444,18.42404798,18.54886801,24.25857565,24.99922898,21.26990547,20.74722941
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.593181129,4.506202869,3.942896031,3.70992286,3.362218649,3.542779688,3.928449494,3.133738952,2.726602949,2.405961878,2.129571872,2.311765891,2.333204842,2.421098409,2.64288951,2.66434741,2.55932027,2.46044755,2.416226208,2.287912642,2.31153276,2.622527186,2.756890173,2.428267675,2.39135512,2.293567651,2.264736341,2.2932691,2.287600632,2.232983468,2.014909588,2.136861382,2.043668024,2.049078157,1.728241601
United States,USA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,102.9411765,102.7027027,103.6697248,103.6036036,103.8461538,104.6728972,105.1282051,103.4482759,103.7037037,104.8543689,104.950495,100,102.7979275,104.357067,102.8895769,101.2707722,97.18181818,95.92720971,96.5890183,91.79716629,98.98819562,97.08201893,94.59459459,94.68085106,95.34050179,95.86956522,100,100.0834725,99.594485,99.84264359,100.3187251,100,104.6546547,,
United States,USA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,20.94381497,20.52348585,23.59035664,23.36167631,23.5452757,24.37673887,25.57971631,27.00464435,27.18850345,27.26933516,28.43133495,27.12135379,27.54020008,29.2211128,28.59091565,27.95705027,28.50741656,29.46390581,30.1138845,32.32840697,34.27958339,34.67700067,36.69629137,37.26179966,39.20298823,39.65072218,40.17983175,41.51981236,41.41769274,40.76715177,40.21123594,52.36963291,49.2162117,42.45333728,40.65868984
United States,USA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,2.97281086,3.377413378,3.052597891,2.749073484,2.462470978,2.388063166,2.270219587,2.655732253,1.687435255,1.116637892,1.170856859,1.570732889,1.420346221,1.358571535,1.445212248,1.767881374,2.102903913,2.065959775,2.079469017,2.471927387,1.83136377,1.754105441,2.028302892,1.745718526,1.436139877,1.309541848,0.721278249,0.521291616,0.532431411,0.523531811,0.081892638,0.010183129,,,
United States,USA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,9.934504077,10.23771116,10.32529839,10.58222103,10.70003317,11.24882137,12.0317112,13.02473815,13.77702337,14.20577902,14.51971425,14.77054714,15.17230568,15.36381933,14.83600064,14.48287413,14.15623178,14.47770425,14.31766788,14.24392541,15.41239235,16.12381359,16.77287089,17.11772966,17.10143092,16.9048368,16.92981927,17.23886576,17.14958222,17.25524912,17.98738404,17.18545615,,,
United States,USA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,76.15778693,74.44202671,74.33523719,72.66628424,71.52300166,70.3342656,69.1246868,67.23592217,66.6175965,66.11185856,65.59494697,63.99483142,63.33425693,61.63928277,60.03736277,58.08259094,55.92548298,53.94656628,53.21153074,51.97902576,50.04251763,48.71156738,49.29267459,50.02162622,50.30859309,50.66915915,49.6751429,49.27211038,48.4531832,48.72771569,50.67654105,50.23157142,,,
United States,USA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,74.45343591,72.69438386,74.78959462,75.91852658,77.2628122,78.44172006,78.93924185,77.6462036,77.90888703,80.29562514,79.64615796,77.12981221,77.16714976,77.87117585,76.107342,74.4296542,71.4898012,70.47993289,70.02666702,65.59793584,70.27027077,69.76192658,67.49976859,69.51276204,71.09025937,72.82565598,78.42285178,79.16251745,77.96132676,77.33499753,77.79668645,78.81604983,77.13037797,76.2678638,77.22413432
United States,USA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.711309621,5.8074664,5.91463737,5.720901279,5.326436275,5.03528231,4.779769693,4.924343646,4.9848166,4.882075343,4.591677492,3.925157595,4.245208822,4.596140929,4.666776525,4.371883283,4.20217608,4.183606785,4.346411911,4.396895969,5.432398528,4.946574796,5.038024617,5.018691206,5.271326292,5.522765874,5.831721327,6.119304937,6.088340235,5.956762575,6.180224727,6.774300952,6.611684443,6.633818882,6.782689483
United States,USA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,2.44,2.51,2.41,2.31,1.89,,1.91,2.36,1.66,3.15,3.67,2.35,2.04,1.91,1.44,1.36,1.33,1.28,1.32,1.07,1.3,1.21,1.36,1.49,1.42,1.48,1.51,1.54,2.25,1.71,80.1,1.38,1.03,,
United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,7.43632,7.448779,6.880548,7.246499,6.362529,,13.44097,14.02975,14.1326,15.08398,13.40543,13.17543,13.5293,13.37968,12.51816,12.33872,11.39836,11.29889,11.89698,10.21107,10.21,9.981192,10.80362,10.19866,10.33102,10.66085,10.16535,10.13118,10.68281,9.839166,10.60377,10.33121,10.20189,,
United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.91,3.92,3.95,3.95,3.75,,2.94,2.86,2.6,3.09,2.31,2.1,2.11,2.16,1.96,1.79,1.75,1.7,1.55,1.58,1.71,1.66,1.67,1.67,1.67,1.69,1.69,1.65,1.66,1.59,13.78,1.52,1.47,,
United States,USA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,10.21515,10.27702,10.56253,10.63137,10.56928,,10.30339,10.0683,9.892367,9.840349,8.912813,8.745571,8.752975,8.777537,8.006728,6.543021,6.196935,6.004782,6.658692,5.787603,5.540192,5.468874,5.626895,5.443512,5.445902,5.575315,5.454132,5.355588,5.994655,5.555718,5.845908,5.737368,5.881855,,
United States,USA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,4.2,4.22,4.25,4.25,4.09,,3.11,2.95,2.83,3.09,2.12,2.06,2.13,2.21,2.08,1.91,1.87,1.84,1.64,1.78,1.84,1.81,1.79,1.75,1.75,1.75,1.74,1.68,1.57,1.58,2.19,1.55,1.57,,
United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,10.87731,10.96623,11.40789,11.41503,11.50841,,9.609604,9.187134,8.960987,8.688624,7.934903,7.795129,7.72047,7.731103,6.973958,5.2148,5.03807,4.836478,5.418488,4.775193,4.460267,4.432086,4.451167,4.341097,4.288975,4.38129,4.354247,4.221258,4.948077,4.592044,4.753657,4.648269,4.8504,,
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.1860649,15.2701159,15.10349978,15.36864639,15.57486055,16.49242593,17.743973,17.92488705,18.51579565,17.94685913,18.22454214,19.91247252,18.03338503,17.32376512,17.70025619,19.15787387,20.19900459,21.30958932,21.8913368,23.40528977,18.38186686,21.58073798,24.0294641,23.88479245,23.15459037,22.9046308,20.86837406,19.6819044,20.16484006,20.71115478,19.56474476,17.9706232,19.87627294,21.11903819,18.97616437
United States,USA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,74834000000,81772000000,86175000000,85001000000,89145000000,96871000000,86408000000,79625000000,76981000000,85648000000,93423000000,96149000000,1.06919E+11,1.17029E+11,1.10754E+11,1.30315E+11,1.42197E+11,1.53921E+11,1.70981E+11,1.80264E+11,1.92602E+11,1.92866E+11,1.96468E+11,2.00722E+11,1.99365E+11,72812000000,,,
United States,USA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,93743000000,1.02196E+11,1.07047E+11,1.05095E+11,1.09188E+11,1.18316E+11,1.05454E+11,97415000000,94814000000,1.0721E+11,1.16682E+11,1.2103E+11,1.348E+11,1.49094E+11,1.37111E+11,1.61821E+11,1.78935E+11,1.95113E+11,2.13105E+11,2.22746E+11,2.30574E+11,2.28549E+11,2.33758E+11,2.41984E+11,2.39447E+11,84205000000,,,
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.089,75.3,75.701,76.097,76.488,76.875,77.257,77.636,78.008,78.377,78.742,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664,82.873,83.084,83.298
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.356039611,0.279027731,-0.300544208,-0.256237,-0.330624269,-0.433368846,-0.474899093,-0.517077663,-0.473417401,-0.526404231,-0.554086374,-0.380113564,0.140997827,0.081502312,0.010863083,0.069599392,0.073389815,0.10867028,0.09315709,0.085657262,0.014133215,-0.030001843,-0.171767178,-0.188989155,-0.26505129,-0.25541516,-0.284256234,-0.322855438,-0.45384168,-0.583254557,-0.695262033,-0.206573933,-1.055567493,-0.872151195,-0.781219597
United States,USA,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.92730595,48.95582916,48.9862611,49.01786336,49.04329242,49.06534489,49.08869761,49.11166968,49.13484968,49.16284233,49.19810774,49.2307581,49.2485691,49.24895124,49.24570837,49.25135182,49.25959398,49.26478725,49.26517324,49.26244634,49.25859181,49.25492149,49.27716117,49.32278839,49.36587493,49.40588099,49.44225181,49.47746891,49.51072092,49.53883955,49.56299146,49.56343819,49.5379282,49.51320134,49.49912773
United States,USA,"Population, total",SP.POP.TOTL,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331526933,332048977,333271411,334914895
United States,USA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.35081236,32.58315226,32.85968458,33.11294212,33.26319028,33.29651006,33.20824768,33.04515268,32.88152691,32.73699003,32.57574926,32.33683255,32.04770047,31.75470726,31.45886939,31.12386213,30.7492999,30.40495259,30.1444598,29.96678319,29.79997639,29.60569972,29.47452943,29.41628444,29.34713214,29.23403182,29.07289542,28.98442247,28.92617532,28.7877197,28.61652996,28.36325504,28.03253804,27.66717414,27.30241517
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.701676301,1.732098732,1.77158137,1.815264462,1.847415139,1.87420075,1.89790596,1.920917531,1.939650244,1.951027199,1.985365993,2.038082552,2.087602044,2.127122863,2.200729248,2.273785188,2.301724859,2.356990409,2.446047537,2.535490569,2.655847174,2.779428692,2.865069077,2.91480743,2.952494132,2.976002135,2.970296397,2.985290977,2.999606206,3.005966027,3.02380741,3.063845631,3.127296733,3.211168542,3.335909202
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.684061792,2.757622524,2.798527088,2.826190946,2.92615019,2.960424249,2.876230693,2.853122144,2.889453862,2.88006117,2.93115344,3.055116303,3.103012915,3.078428757,3.050309466,2.969878636,2.843891156,2.793377015,2.781142643,2.769601045,2.795505553,2.87300592,2.908563113,2.944072144,3.051779729,3.143771629,3.193452623,3.344446193,3.560855093,3.706249705,3.819950026,3.906492998,4.030644146,4.1414362,4.22164737
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,10.06153103,10.06055601,10.1087584,10.20879755,10.2982008,10.43811242,10.5868054,10.6753833,10.70011359,10.70815374,10.6928742,10.64040681,10.66325184,10.70299926,10.73478189,10.79945632,10.8885714,10.97649504,11.08092472,11.26813372,11.47071623,11.64990029,11.90342966,12.21205981,12.50319659,12.75113394,12.94230091,13.28165506,13.67557063,14.00217196,14.39210041,14.80693571,15.23067658,15.64938804,16.08634299
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.73271668,3.616909518,3.576852607,3.610790593,3.584287802,3.633548958,3.781676425,3.834516892,3.780422781,3.709590933,3.579175049,3.403595502,3.327272251,3.304649226,3.284865567,3.306884132,3.388645273,3.424999402,3.464695169,3.590087203,3.700473579,3.765947404,3.927243385,4.153604574,4.304409514,4.415085426,4.502463198,4.64447602,4.769362951,4.847321281,5.021561408,5.264428827,5.361067149,5.386657508,5.486763855
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.693968572,4.432838032,4.293082823,4.228238822,4.173268408,4.173427435,4.253396593,4.276085068,4.304933981,4.440359437,4.552331945,4.611793629,4.799145098,5.075065256,5.258712451,5.398471023,5.512843598,5.699962477,5.855369506,5.930651773,6.115671173,6.380572627,6.474744966,6.492617255,6.594920599,6.652894874,6.691931507,6.712670095,6.700690152,6.668708845,6.626977088,6.544100361,6.406821512,6.261872613,6.140864584
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.401716983,5.422678841,5.596949494,5.889250656,6.055659563,6.166435331,6.266511739,6.477779592,6.664454541,6.760313074,6.983713469,7.289708604,7.381596234,7.385661793,7.494428667,7.546877435,7.576994801,7.581417886,7.540819754,7.47634363,7.400915573,7.277134778,7.104503331,6.939938524,6.796102117,6.679933212,6.634545656,6.639987638,6.616802776,6.533165648,6.413140938,6.256568632,6.100084681,6.027497768,6.037435691
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.925642022,8.286039915,8.399919497,8.401181697,8.51686303,8.566659845,8.584329064,8.569896495,8.505926041,8.40301741,8.273679603,8.101943933,7.886669017,7.673868267,7.481300445,7.31799857,7.224667355,7.189081391,7.134161722,7.018212469,6.856389899,6.661491887,6.476992016,6.37724746,6.365146648,6.40442142,6.487742106,6.596044738,6.690781529,6.755652422,6.790833104,6.805212369,6.815407706,6.831494171,6.857629261
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.893982808,8.689871245,8.447107708,8.202887383,7.977438774,7.788685668,7.682693643,7.641610425,7.581037418,7.465808794,7.31962253,7.132870307,6.924810268,6.781485907,6.730708366,6.744505418,6.808760522,6.900955743,6.974739204,7.006279295,6.996811264,6.970741015,6.966655516,6.986228329,7.021482818,7.07401263,7.133479276,7.18829038,7.227434627,7.225367319,7.167168893,7.074809137,6.968949985,6.868011592,6.796499223
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.28222246,66.15887655,65.98923767,65.81114734,65.71405904,65.6551485,65.65386746,65.72928858,65.83759184,65.94885673,66.07832097,66.25696603,66.41770684,66.57260594,66.72966689,66.87972688,67.02891501,67.15843701,67.22698497,67.19343168,67.13694708,67.10493568,66.98599109,66.77333015,66.57196242,66.4410414,66.37508637,66.15348339,65.87778583,65.69128074,65.47229921,65.26525032,65.07806981,64.91244134,64.73724829
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.12062041,64.97881917,64.80460204,64.64434429,64.59549575,64.60669574,64.67712287,64.81676814,64.97045311,65.12547389,65.28357008,65.46491987,65.64901965,65.84093487,66.02979219,66.20305495,66.36907087,66.51085278,66.58818454,66.56959353,66.52131023,66.48755597,66.36487815,66.12725826,65.89297909,65.74859424,65.66548029,65.42423249,65.135345,64.93108789,64.69439583,64.46363278,64.2455178,64.0483999,63.84446208
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.165992241,7.246176236,7.349475835,7.436265215,7.485460384,7.489309144,7.469948857,7.457083543,7.45844502,7.48127982,7.529366388,7.58767997,7.636832139,7.674240425,7.677331609,7.619693345,7.508585479,7.374344104,7.240311987,7.125697694,7.04030608,6.981239938,6.933146967,6.885086553,6.846462588,6.815538781,6.782687891,6.774266068,6.803726913,6.829525791,6.824811618,6.776809817,6.678977396,6.544934268,6.40640938
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.44283757,21.55664725,21.68385535,21.79200715,21.85859258,21.86087296,21.80249902,21.72034378,21.64840547,21.58967054,21.5255083,21.42540432,21.28534783,21.13993627,20.99239881,20.81555388,20.61092211,20.41949104,20.26521133,20.13570982,20.00679435,19.86688582,19.74380579,19.64223292,19.5369619,19.42339523,19.29715954,19.17420511,19.05592377,18.91102168,18.73589996,18.51134953,18.2430347,17.95943811,17.67483218
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,20.48400837,20.60377044,20.73849996,20.85506478,20.92795741,20.93854322,20.89246917,20.82334108,20.76335893,20.71747971,20.67073467,20.5910533,20.46871881,20.33404462,20.19498862,20.03137445,19.84212183,19.66339456,19.51846567,19.39760501,19.27737857,19.14646123,19.03710039,18.95260649,18.86282881,18.76392724,18.6518808,18.54156541,18.43459906,18.30119611,18.13835817,17.92102351,17.65388995,17.37326323,17.09582739
United States,USA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.7,71.8,72,72.3,72.2,72.4,72.5,73.1,73.6,73.8,73.9,74.1,74.3,74.4,74.5,75,75,75.2,75.5,75.6,76,76.2,76.3,76.4,76.4,76.5,76.3,76.1,76.1,76.2,76.3,74.2,73.5,74.8,
United States,USA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.7,9.4,9.1,8.8,8.5,8.2,7.9,7.7,7.5,7.4,7.2,7.1,7,6.9,6.9,6.8,6.7,6.7,6.6,6.5,6.4,6.2,6.1,6,5.9,5.9,5.8,5.7,5.6,5.6,5.5,5.5,5.4,5.4,
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.8,8.6,8.6,8.5,8.8,8.8,8.8,8.8,8.7,8.6,8.6,8.5,8.5,8.5,8.4,8.2,8.3,8.1,8,8.1,7.9,7.995,8.073,8.102,8.215,8.237,8.44,8.493,8.638,8.678,8.697,10.27,10.4,9.8,
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,57.664,60.633,61.28,59.586,57.784,56.565,54.134,51.6,50.195,49.367,48.021,46.734,44.099,41.761,40.338,39.658,38.963,39.756,40.38,39.629,37.647,34.436,31.381,29.137,26.447,24.036,21.899,19.867,18.423,17.06,16.414,15.83,15.966,15.119,
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,9.8,8.9,8.4,8.2,8,7.8,,
United States,USA,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,8,8,10,364,243,141,75,50,38,173,220,383,394,451,676,1353,2164,2126,2367,3019,3775,4454,4755,4980,4824,302,310,332,297,349,426,1327,1229
United States,USA,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,7.154,7.902,7.168,6.174,5.633,5.435,4.937,4.418,4.117,3.901,4.797,5.929,6.268,5.641,5.072,4.619,4.725,6.097,10.287,10.515,9.371,8.222,7.634,6.261,5.367,4.938,4.395,3.946,3.721,7.802,5.466,3.681,3.78
